y,age,educ,female,exp,yl1,yl2,yl3,yp1,yp2,owage2,owage1
1.488955,33,9,0,18,1.524735,1.427477,1.516859,1.504945,1.522376,1.555547354,1.553704417
2.723937,33,12,0,15,2.889758,2.91528,2.921683,2.701387,2.701073,2.776919905,2.29220436
2.498929,36,12,0,18,2.816227,2.461735,2.388128,2.590448,2.613739,2.947502064,2.873888986
2.487607,39,16,1,17,2.525315,2.473224,2.475776,2.581587,2.498453,1.547636833,1.555753466
1.761063,37,9,1,22,1.609969,1.578894,1.773597,1.450879,1.501549,1.547692107,1.556418012
1.64011,36,12,1,18,1.37873,1.408438,1.439096,1.621241,1.601438,1.948513023,1.433181714
2.713054,35,12,0,17,2.825984,2.586102,2.592091,2.708157,2.711545,1.509679426,1.534414685
2.450625,33,16,1,11,1.878233,1.853561,1.811953,2.3956,2.739048,1.832530023,2.20037935
2.512557,41,16,0,19,2.698658,2.76091,2.737089,2.486957,2.51965,1.837803229,2.209782666
1.607926,34,12,0,16,1.551523,1.570711,1.566741,1.605603,1.616579,1.428952047,1.265005868
1.430981,35,6,0,23,1.326055,1.323239,1.500081,1.439939,1.774266,1.469235065,1.377133007
1.377226,33,6,1,21,1.451452,1.452059,1.355144,1.198243,1.219757,1.547721309,1.434970406
1.648264,36,12,0,18,2.318427,2.165725,2.32985,1.582113,1.6049,1.619694231,2.683122386
2.297367,37,9,0,22,2.39116,2.423153,2.406245,2.266767,2.272839,2.225597103,2.392839366
1.413226,44,9,1,29,1.396846,1.378333,1.333809,1.444252,1.374866,1.54771857,1.55657274
3.001941,38,16,1,16,2.937861,2.934407,2.936858,2.902876,2.926734,1.58570763,1.696814481
2.411653,34,9,0,19,2.122685,2.176997,2.154178,2.389441,2.637249,2.276947522,2.109892532
2.808327,40,12,0,22,2.795961,2.779225,2.60053,2.806125,2.820954,2.945844575,2.874097645
3.615621,41,16,1,19,3.509311,4.253769,3.480181,3.624301,3.638372,2.586965256,2.632043331
3.633555,39,16,1,17,3.404803,3.391645,3.389667,3.531897,3.603685,2.721423667,2.387741362
1.723923,38,12,1,20,1.66864,1.714897,1.644612,1.807559,1.819772,1.547694933,1.556375416
1.681052,34,9,1,19,1.072179,1.067228,1.070803,1.78775,1.790417,2.738678934,1.256637784
2.490161,35,12,0,17,2.949164,2.944387,2.917991,2.517974,2.520068,2.481489364,2.54814
1.523642,34,9,1,19,1.554439,1.451539,1.35593,1.5989,1.602593,1.590291486,1.4597432
2.37974,37,12,0,19,2.448816,2.526596,2.453985,2.35414,2.36214,1.785999,1.978775066
1.798964,32,12,0,14,1.705038,1.708842,1.741342,1.724193,1.65553,1.704164707,1.699298863
2.597992,35,12,0,17,2.563473,2.561495,2.521528,2.500767,2.544194,1.547628435,1.555725763
2.983444,41,16,0,19,3.142524,3.130802,3.02682,3.044104,3.08959,2.623578998,2.891206719
1.654406,34,9,0,19,1.656273,1.708444,2.348862,1.661994,1.641861,1.690947455,1.555512017
2.918372,34,12,0,16,2.693939,2.487797,2.047192,3.202319,3.293309,2.488339316,2.256854783
3.949744,34,16,1,12,3.745887,3.334036,3.365789,3.919143,3.894444,2.425028933,2.44602188
1.448918,34,6,0,22,1.568932,1.3964,1.832614,1.328794,1.547321,1.827689805,1.555530463
1.717683,30,12,0,12,1.596976,1.659031,1.790628,1.808945,1.859141,1.85237345,1.776692861
1.570156,36,9,1,21,1.552969,1.578449,1.556248,1.53848,1.720261,1.791765614,1.533381321
3.064014,34,12,0,16,2.706153,2.485052,2.32266,3.015327,2.97224,2.569131522,2.491441796
1.549076,42,12,1,24,1.448286,1.497585,1.473908,1.429517,1.452252,1.547708235,1.556535395
1.437081,37,6,0,25,1.232214,1.234803,1.258511,1.473834,1.545348,1.652213625,1.514732021
1.76973,41,6,0,29,1.713382,1.71083,1.716532,1.765183,1.782514,1.782949124,1.870994682
1.805564,35,12,0,17,1.926681,1.989322,1.852542,1.814122,1.841116,1.914411775,1.844255393
3.619799,40,16,0,18,3.543274,3.226024,3.24878,3.646268,3.744142,1.399451808,2.019296697
1.60893,34,12,1,16,1.688698,1.686199,1.567142,1.647634,1.685652,2.439148985,1.513172681
2.184173,35,12,0,17,2.125084,1.906175,1.805662,2.452527,2.410947,1.586651461,1.618386362
2.864618,34,12,0,16,2.703755,2.614396,2.475703,2.926799,2.983116,2.585436795,2.491442135
1.415389,33,9,0,18,1.457086,1.77202,1.796376,1.433122,1.461518,1.476742309,1.718753562
2.640004,42,16,0,20,3.023236,3.053985,2.939026,2.616501,2.840666,2.2188584,2.200050105
1.685521,37,9,1,22,1.562306,1.592906,1.65506,1.677114,1.823973,1.601799516,1.550499033
1.568588,36,9,1,21,1.140912,1.555032,1.457341,1.484702,1.568853,1.547706751,1.55675855
2.69977,33,16,0,11,2.715617,2.749666,2.720522,2.761464,2.932247,2.558837393,2.679058563
2.329391,41,12,1,23,2.324446,2.329956,2.322003,2.356773,2.355695,2.944817522,2.031896455
1.693702,30,6,0,18,1.159884,1.179206,1.202906,1.611001,1.609361,1.695753072,1.221275874
1.744821,31,12,1,13,1.674211,1.715128,1.668468,1.665266,1.723172,1.547693343,1.556371372
2.895914,33,12,0,15,2.427654,2.301863,2.11038,2.867074,2.826455,2.386049361,2.7768532
1.343187,34,12,0,16,1.520281,1.584614,1.617261,1.305741,1.176837,1.025255764,2.006388274
1.259313,34,9,1,19,1.284013,1.314613,1.320071,1.26733,1.299821,1.72118073,1.776335523
3.662413,41,16,0,19,3.135486,3.192944,3.248911,3.709475,3.613184,2.152109231,1.980878629
3.227579,39,12,0,21,3.19717,3.194144,3.136894,3.241544,3.261662,2.943598582,2.869966793
0.9757758,35,6,1,23,1.079324,1.013178,1.035878,1.057309,1.1082,1.131862885,1.108217843
1.738507,32,9,0,17,1.628748,1.678581,1.63588,1.748462,1.756093,1.690596547,1.55551783
1.690854,37,9,0,22,1.68023,1.738532,1.766682,1.668502,1.669994,1.788693065,1.416485897
1.539682,34,9,0,19,1.85956,1.919234,1.559992,1.524169,1.532537,1.529741694,2.076047033
2.68348,40,16,1,18,2.550822,2.475497,2.485839,2.655001,2.661112,1.457979063,1.916584688
2.326695,33,12,0,15,2.598229,2.191905,2.172543,2.266767,2.822337,1.293765743,1.885039116
2.749542,36,16,0,14,2.635062,2.62921,2.816747,2.677496,2.673496,2.476237611,1.295006607
1.796764,38,9,0,23,1.134217,1.156916,1.180616,2.220588,2.64825,1.50615214,1.882846853
3.946017,41,16,0,19,3.658225,3.622657,3.605535,3.994162,4.057644,2.095857978,2.058438109
2.074224,34,16,1,12,2.045382,1.880786,1.920689,2.179301,2.177529,1.884925525,1.539468737
2.711805,36,12,0,18,2.595821,2.591558,2.576474,2.675897,2.868673,1.547619776,1.47041816
3.329753,39,16,1,17,2.516569,2.462949,2.452121,3.318948,3.308796,1.370351293,2.51868278
1.777875,36,12,1,18,2.037041,2.043489,2.008098,1.74498,1.85815,2.093788922,2.542871986
2.097853,37,16,1,15,1.925779,1.558306,1.719865,2.144214,2.014154,2.009722472,1.384573112
2.270579,34,12,0,16,2.12886,2.127867,2.209107,2.331155,2.408981,2.3656395,2.32489903
1.073194,34,12,1,16,1.125882,1.148582,1.047744,1.010431,1.032116,1.123105441,1.119912833
1.636244,34,6,1,22,1.215574,1.200004,1.124393,1.481195,1.682968,1.659527358,1.609923859
1.923926,36,9,0,21,1.918239,1.947633,1.898854,1.93956,1.917433,1.777445216,1.727305827
2.77389,44,16,1,22,2.441543,2.618167,2.456344,2.74543,2.963974,1.903453632,2.307494276
1.094778,29,12,0,11,1.186608,1.243291,1.250412,1.138926,1.015471,1.520954415,1.257471686
3.180936,37,16,0,15,2.866182,2.756073,2.70698,3.142504,3.266694,2.569100849,2.585434709
1.306897,47,12,0,29,1.576875,1.459566,1.590007,1.330988,1.569726,1.338164015,1.485592514
2.529548,41,12,1,23,2.383972,2.327822,2.412273,2.409424,2.355903,2.148332878,2.211372177
3.335667,42,16,0,20,2.965524,2.976736,2.974617,3.310067,3.311496,2.495913342,2.087509542
1.98168,35,12,0,17,1.928341,1.856731,1.842279,2.501889,2.480237,1.942195062,2.111817966
2.035166,39,12,1,21,1.868154,1.64704,1.601602,2.047832,2.120264,2.128076747,1.818398923
1.502702,34,9,1,19,1.351184,1.344331,1.33854,1.50644,1.296648,1.866192164,1.734728662
1.493507,36,9,1,21,1.279249,1.30379,1.32649,1.54685,1.628014,1.589206739,1.211895131
1.102866,33,6,0,21,1.174086,1.234096,1.231026,1.119104,1.226922,1.330141076,1.355258182
1.542971,31,6,0,19,1.336224,1.278705,1.292356,1.813006,1.831832,2.041609409,1.388933862
3.542717,39,16,0,17,3.640249,3.501426,3.428583,3.489002,3.496195,2.147334559,2.179567696
1.867374,34,12,0,16,1.809809,1.869036,1.84885,1.871333,1.90866,1.327789285,1.825305881
2.103272,33,9,0,18,1.910599,2.038304,1.997826,2.043352,2.063693,1.547666072,1.556199753
2.658782,37,12,0,19,2.511765,2.433379,1.961909,2.551946,2.511932,1.994251059,1.822391051
2.640054,36,12,0,18,2.769932,2.734474,2.713348,2.639052,2.684124,1.832674849,1.96685008
1.97491,32,6,0,20,2.128625,2.152604,2.104748,2.158006,2.162539,1.961686058,2.00000865
3.009861,46,16,0,24,3.09807,2.985107,3.045997,3.018872,2.993273,2.161432518,2.182801484
2.719026,38,12,1,20,2.493497,2.49135,2.206291,2.67913,2.638131,2.457231052,2.479676896
1.32943,37,12,1,19,1.444943,0.8023968,0.8335044,1.400815,1.36019,1.363141662,1.163572
1.123419,33,6,1,21,1.249329,1.369125,1.205251,1.176837,1.204685,1.816134938,1.628792579
1.948792,38,12,1,20,1.934008,1.926255,2.005161,1.968807,1.929543,1.922106222,1.851238667
2.913488,39,16,0,17,3.013178,2.939684,2.923131,2.937136,2.984034,2.541028368,2.29156653
3.428909,41,16,0,19,3.370367,3.403851,3.269527,3.401399,3.44989,2.328978448,2.557794879
1.66746,37,9,1,22,1.562658,1.612222,1.549712,1.593452,1.631417,1.547699229,1.471884471
2.71424,37,12,0,19,2.587041,2.476724,2.481483,2.687217,2.928962,2.146042596,2.1990262
1.807161,36,12,0,18,1.490986,1.663892,1.694999,1.776561,1.751861,1.354367326,1.5781916
2.835373,38,16,0,16,2.645341,2.671946,2.633991,2.841027,2.834133,2.568107944,2.384633805
2.780339,33,12,0,15,2.832647,2.826011,2.821817,2.849793,2.949436,2.999687126,2.344906992
1.876499,37,12,1,19,1.986348,1.926339,1.910366,1.944335,1.885356,1.843820477,1.763726364
2.082006,37,12,1,19,1.432136,1.341344,1.118806,1.871877,1.869984,2.064159857,2.2774954
1.60178,30,6,0,18,1.870965,1.663721,1.905653,1.848407,1.740153,1.707492451,1.972801059
2.531337,33,16,1,11,2.538112,2.56901,2.589322,2.499136,2.51355,2.753611794,2.859644379
3.201643,48,16,1,26,3.027438,3.028602,3.060159,3.125564,3.14502,2.561783147,2.796378654
1.087724,35,12,1,17,1.337757,1.398026,1.497303,0.7354472,1.362463,1.140908523,1.520861849
1.707175,34,9,0,19,1.807704,1.798964,1.776417,1.737423,1.878595,2.037555561,1.632573908
1.444365,34,12,1,16,1.426886,1.398293,1.372888,1.472309,1.858899,2.050934026,1.449764179
3.407004,39,16,1,17,3.297609,3.310182,3.262775,3.264956,3.37992,2.772882968,2.862492034
3.333325,39,16,0,17,3.386132,3.284181,3.282279,3.41023,3.580805,2.42349885,2.69797795
2.277676,34,9,0,19,1.76258,1.78528,1.662265,2.227372,2.371651,2.007592917,1.299286432
3.961372,42,16,0,20,4.028327,3.874985,3.782441,3.929341,4.03137,2.590609348,2.523834853
2.947328,42,16,0,20,2.869716,2.786714,2.708725,2.928633,3.004621,2.167508137,2.231811708
1.543158,38,12,1,20,1.577504,1.61663,1.487769,1.502338,1.525997,1.867245889,1.863836488
3.122773,39,16,1,17,3.113813,3.101628,3.127861,3.081416,3.039476,2.385932128,2.585104369
2.246677,34,16,1,12,2.133174,2.132183,2.159784,2.315229,2.343927,2.365753387,2.324763156
1.738532,35,12,1,17,1.607917,1.615612,1.620316,1.713382,1.706811,1.454839,1.124732511
1.67294,35,9,0,20,1.159884,1.129134,1.152834,1.625901,2.318058,1.695969625,1.221275874
4.343445,41,16,0,19,3.429909,3.403851,3.269527,4.28676,4.399618,2.811495269,2.557702315
1.491479,34,12,0,16,1.795749,1.962276,1.958794,1.890735,1.926282,1.142055578,1.569481196
1.54169,37,9,1,22,1.205135,1.179816,1.078007,1.534916,1.611534,1.502325356,1.586465373
1.952738,37,12,0,19,1.97889,1.964178,1.964606,2.024921,1.987548,1.915325613,2.15796642
3.318187,40,12,1,22,3.294611,3.291793,3.161441,3.309557,3.333225,2.943113182,2.868963539
3.349549,40,16,0,18,3.360116,3.333841,3.289374,3.348399,3.383664,2.942945171,2.868289099
1.264566,35,12,1,17,1.322891,1.354434,1.350125,1.238966,1.279649,1.18545779,1.409417163
2.294867,35,9,1,20,2.196306,2.224939,2.196291,2.187961,2.220315,1.547651496,1.555992328
1.500802,34,9,0,19,1.156916,1.127216,1.159716,1.767335,2.057243,1.674933158,1.5334881
1.242378,38,9,1,23,1.64377,1.551506,1.56309,0.947956,1.268331,1.089470378,1.547701031
2.100162,37,9,0,22,2.08632,2.053261,2.031886,2.040426,2.11159,1.547666309,1.556072178
1.32676,33,12,0,15,1.518022,1.610095,1.330449,1.30844,1.346546,1.580646107,1.827109819
1.650581,36,12,1,18,1.271628,1.570399,1.619542,1.636244,1.647748,1.243734143,1.679463879
1.629022,33,6,0,21,2.062106,1.741956,1.521175,1.684714,1.723923,2.010962443,2.026043717
1.559484,36,12,0,18,1.339238,1.180616,1.213117,1.54058,1.56504,1.803457582,1.506035119
1.842252,34,12,0,16,2.00267,1.4227,1.453458,1.816566,2.016569,2.100978164,1.765518704
1.411848,30,6,0,18,1.200147,1.312128,1.351573,1.487517,1.502876,1.514406176,1.379769374
2.346924,35,16,0,13,2.361965,2.257855,2.134956,2.348356,2.416743,2.397803472,2.28750627
1.463181,36,9,1,21,1.493412,1.576477,1.592205,1.3092,1.445581,1.418688778,1.789707366
2.96178,35,16,0,13,2.622616,2.592001,2.615701,3.075368,3.048286,2.171720467,2.109231098
1.034144,41,12,1,23,1.325504,1.440014,0.9302302,1.307177,1.281577,1.199671982,0.970298356
2.244649,38,12,0,20,2.559587,2.574378,2.527385,2.227588,1.909433,1.62021698,2.43757219
1.516777,33,12,0,15,1.026005,1.050149,1.40693,1.372146,1.446709,1.605372111,1.351294619
3.862692,41,16,0,19,3.668566,3.619123,3.554812,3.88653,4.037186,2.488158094,1.521029946
1.566129,38,12,0,20,1.547699,1.627816,1.555205,1.683524,1.722979,1.760017757,1.57381691
2.227357,40,12,1,22,2.225453,2.180334,2.139486,2.237247,2.24936,2.398285112,2.485779372
1.719717,38,12,1,20,1.592197,2.267926,2.263867,1.815056,1.794646,1.420025132,1.424670037
2.137627,37,9,0,22,2.692771,2.654184,2.65515,2.155799,2.163799,1.684766631,2.108072093
1.754771,35,6,1,23,1.398311,1.628447,1.552999,1.471076,1.558145,1.547692586,1.556571677
3.748901,40,16,0,18,3.513763,3.331668,3.308848,3.803304,3.709408,2.73949154,2.548012915
1.590771,38,12,0,20,2.42612,2.29997,2.268549,1.605218,1.592352,1.846288201,2.569298866
3.469157,40,16,0,18,3.350615,3.372372,3.211054,3.397937,3.427478,2.709438747,2.638860475
2.019907,39,16,0,17,2.696911,2.699915,2.722803,1.995207,2.277092,1.343409854,2.158559186
3.339412,41,16,1,19,2.846186,2.842866,2.826339,3.380174,3.467585,2.58480342,2.612740142
2.12564,36,12,1,18,2.283918,2.278289,2.07209,2.373295,2.384627,2.628940273,2.894625758
1.292836,39,9,0,24,1.543596,1.528604,1.533188,1.491014,1.595592,1.451713016,1.408224128
1.318594,34,6,0,22,1.379084,1.357346,1.30363,1.325535,1.464727,1.114385909,1.11188334
3.111348,38,16,0,16,3.179788,3.232815,3.237144,3.081124,3.173875,1.794953839,2.13664151
2.75458,35,12,0,17,2.41515,1.850064,1.873764,3.058261,3.035421,1.777216595,1.234772089
2.561941,35,16,0,13,1.876888,1.859788,1.7985,2.545969,2.536029,2.10699898,1.75527439
1.398029,38,9,1,23,1.359808,1.390718,1.413417,1.229874,1.314501,1.388779879,1.119401069
3.73638,40,16,1,18,3.474838,3.371691,3.239237,3.70757,3.623592,3.196594899,2.611387654
2.244562,37,12,0,19,2.733135,2.71891,2.556694,2.219862,2.194263,1.790158175,1.67459798
1.877324,39,12,0,21,2.34845,2.309922,2.307931,1.9009,1.923362,2.006403948,2.108581915
2.170236,38,16,1,16,2.162478,2.253226,2.285251,2.325142,2.295827,2.495640331,2.783321089
2.779965,38,9,0,23,2.681779,2.704479,2.728179,2.874668,2.760607,1.995181123,2.424286315
2.708941,42,12,1,24,2.722609,2.756729,2.623458,2.710401,2.692124,2.497773194,2.285347277
3.043202,33,16,0,11,2.138755,2.758452,2.789771,3.061173,3.106802,2.998433905,2.795021329
2.121734,43,9,0,28,2.07754,2.096992,2.077291,2.246794,2.116179,1.913796238,2.157615976
3.172952,38,12,0,20,2.415307,2.39881,2.392714,3.189372,2.517729,1.973545286,2.479197972
1.691931,33,6,0,21,1.66416,1.939182,1.672502,2.107629,2.207751,1.837944279,2.023472864
1.472577,32,6,1,20,1.326006,1.490118,1.484621,1.492016,1.610551,1.555550813,1.33813782
3.051139,33,12,1,15,3.006549,2.962924,2.919006,3.050098,3.052998,2.437517241,2.687117198
1.257899,40,12,0,22,1.355153,1.384103,1.336835,1.232299,1.240299,0.979146654,1.180024245
1.487435,32,6,1,20,1.118494,1.12336,1.10697,1.432882,1.407282,1.355649743,1.497445479
3.15164,41,16,1,19,3.437609,2.76481,2.751189,3.12694,3.137229,1.718112325,1.933517291
1.211178,33,6,1,21,1.270245,1.317766,1.33514,1.186118,1.168757,1.030224438,1.394698673
1.455656,36,12,1,18,1.405605,1.425939,1.437456,1.424104,1.490091,1.547715342,1.556566381
2.994385,37,16,0,15,3.153243,3.1493,3.021569,3.044655,3.080938,2.623510617,2.891164035
1.638532,33,6,0,21,1.527576,1.552664,1.705588,1.804733,1.822122,1.488925195,1.98150772
2.586206,44,16,1,22,2.837744,2.861444,2.854053,3.080335,2.570127,2.803918995,2.604207062
2.538701,34,16,1,12,2.349088,2.346861,2.185812,2.547252,2.548465,2.607479762,2.427493572
0.9280937,31,6,0,19,1.796764,1.876154,1.051556,1.23397,0.9737017,1.107297613,1.6706009
1.518896,37,12,0,19,1.445496,1.341908,1.516913,1.396592,1.379167,1.547710531,1.55653742
3.148114,41,12,0,23,2.917272,2.939972,2.963672,3.143734,3.11612,2.887679503,2.422321827
1.691416,32,6,0,20,1.826547,1.760084,1.79904,1.660561,1.703556,1.685603795,1.438090652
1.192245,37,9,1,22,1.598313,1.578979,1.594113,1.182589,1.214896,1.342374861,1.660718707
2.18849,34,12,1,16,2.187085,2.193015,1.860445,2.15789,2.102805,2.264145759,1.969163347
3.635869,38,16,0,16,3.091105,3.084634,3.042664,3.611169,3.585569,1.621158,2.019588043
2.380474,45,12,0,27,2.324682,2.280209,2.278283,2.370885,2.436116,2.948136645,2.646806386
2.099385,37,12,1,19,2.029684,2.024891,2.022869,2.184124,2.233578,2.398800608,2.486025739
2.128231,36,12,0,18,2.257834,2.253889,1.98958,2.15078,2.210198,2.62892408,2.894729626
2.682329,33,16,0,11,2.658729,2.678622,2.700166,2.739164,2.742232,2.745707022,2.554345796
2.517329,41,16,0,19,2.318695,2.350724,2.138257,2.533556,2.531952,2.484287673,2.491496682
1.781023,42,16,1,20,1.719883,1.697255,1.719955,1.845594,1.853594,1.814406915,1.518235731
1.831338,33,12,0,15,1.813857,1.83428,1.836148,1.869937,1.870776,2.444902452,1.919177521
1.5989,33,9,0,18,1.662089,1.59971,1.491244,1.587468,1.595468,1.510508882,1.657192903
3.099754,41,16,1,19,3.095185,3.09648,3.12898,3.136854,3.102651,2.815570827,2.679925389
2.01736,37,9,0,22,1.785269,1.838989,1.761838,2.045827,2.016417,2.074115429,1.7903237
1.553417,45,12,1,27,1.461835,1.478174,1.372013,1.804234,1.800992,1.790868556,1.390736133
0.925157,32,12,1,14,1.074149,1.015433,1.111736,0.8806393,1.013665,1.311012407,1.188177984
2.32872,36,12,1,18,2.282249,2.246685,2.212648,2.417435,2.427328,2.948413898,2.879386829
2.164988,32,12,0,14,2.226588,2.005299,2.13099,2.240186,2.240379,1.583815434,1.827408957
1.554505,34,12,0,16,2.095089,1.301913,1.433197,2.269454,1.663852,2.023681334,1.555419339
3.827469,39,16,0,17,4.002728,4.03335,3.901782,3.812186,3.818665,1.95924139,2.370453417
2.188351,40,9,1,25,2.185131,2.101355,2.099466,2.199592,2.212386,2.398442236,2.485830116
1.321949,31,6,0,19,1.256351,1.215851,0.9467595,1.297248,1.271649,1.156110446,1.283636717
2.411409,41,6,0,29,2.28532,1.882695,1.88065,2.401738,2.38937,1.286862976,1.295101059
1.029201,38,12,1,20,1.607567,1.638167,1.642518,1.052185,1.364177,1.795906,2.281656438
1.561343,35,6,0,23,1.427148,1.446323,1.431361,1.558928,1.544976,1.508448616,1.655041992
1.586216,34,6,1,22,1.370098,1.294063,1.382513,1.504877,1.53393,1.54770541,1.55659216
3.305193,50,16,0,28,3.971131,3.459772,3.354973,3.852153,3.862719,2.621568067,2.887907139
1.362421,36,12,1,18,1.519504,1.602792,1.543214,1.172402,1.379167,1.547722436,1.55648369
1.502876,40,6,0,28,1.185037,1.194014,1.216839,1.837218,1.867792,1.684317725,1.197313923
1.7668,39,12,0,21,2.191429,2.153321,1.987805,1.693644,1.722158,2.162633106,2.108814409
1.201165,32,6,0,20,1.270015,1.367545,1.421154,0.9585907,1.423924,1.48771237,1.372782574
2.206779,34,12,0,16,2.460593,2.260146,2.254132,2.206241,2.439223,1.58705542,2.299267161
1.299165,37,6,0,25,1.341583,1.298035,1.320735,1.286104,1.372811,1.465135152,1.430200309
1.697255,29,9,0,14,1.417186,1.454453,1.485427,1.742308,1.772064,1.841518731,1.733376405
1.961723,34,6,0,22,1.589739,1.566076,1.462078,1.875966,1.803594,2.058087656,1.672278279
1.892074,35,12,1,17,1.905481,2.056179,2.047692,1.954385,2.008828,2.295475207,2.397745215
2.204839,37,12,1,19,2.280145,2.302845,2.352857,2.432171,2.424497,2.489120604,1.691333181
1.268738,33,9,0,18,1.342881,1.561138,1.415502,1.41319,1.43346,1.846713674,1.941993681
1.78605,35,12,0,17,1.690416,1.751179,1.772367,1.66604,1.708048,1.8455761,1.940587369
3.268186,35,16,0,13,3.256271,3.212779,3.71901,3.23698,3.209852,2.336837126,2.31098015
1.494992,32,9,1,17,1.305136,1.289968,1.274779,1.481195,1.500101,1.306084403,1.243413348
2.843462,42,16,1,20,2.320107,2.342807,2.279109,2.381714,2.364219,1.6220636,1.872809461
1.617637,35,12,0,17,1.229527,1.252227,1.419554,1.772848,1.5733,1.470373691,1.433185282
2.527983,33,16,1,11,1.663734,1.675069,1.806753,2.596071,2.616214,1.961548463,1.985754687
2.306521,37,12,1,19,2.260727,2.258012,2.120723,2.372207,2.380868,2.948532821,2.87960842
3.047926,39,16,1,17,3.096189,3.096959,3.098242,3.074976,3.055607,2.391678097,2.67991838
1.742596,41,6,1,29,1.532391,1.675661,1.610378,1.558483,1.734267,1.547693512,1.556474334
1.22947,31,9,1,16,1.349898,1.279339,1.311839,1.263733,1.267111,1.507012992,1.293703783
3.228136,39,16,1,17,3.425298,3.247,3.133437,3.546464,3.761233,2.622049673,2.89008069
3.711289,40,12,0,22,3.673475,3.671128,3.527882,3.668843,3.688165,2.941007279,2.865062752
2.535399,35,12,0,17,2.53316,2.51351,2.500143,2.536317,2.53287,2.489887533,2.695106886
1.709276,40,9,1,25,1.405174,1.430894,1.428647,1.708485,1.726932,2.019977179,1.658300034
1.55581,32,6,1,20,1.314356,1.419859,1.335126,1.485099,1.524813,1.547707723,1.556632629
1.131814,37,6,1,25,1.154514,1.178214,1.20497,1.099609,1.074908,1.173925059,1.265451791
2.357992,30,9,0,15,2.353865,1.972251,1.398849,2.330329,2.364285,1.661301535,1.5562606
3.024827,37,12,0,19,4.010158,3.169781,3.093477,3.09739,3.144768,2.407376862,2.735004543
2.74892,34,12,0,16,1.850464,1.848887,1.586058,2.69489,2.694734,1.931711688,1.53180563
2.480498,38,12,0,20,2.101999,2.108922,1.989812,2.413944,3.243629,2.084936141,1.529886948
1.886285,37,16,0,15,2.019907,2.050507,1.945374,1.867796,1.923362,1.495523729,1.793140994
1.008323,33,6,1,21,0.9286,0.9396666,0.9558012,1.175886,1.183886,1.088182816,1.030264936
1.706839,32,9,0,17,1.61375,1.684009,1.625302,1.708058,1.703556,1.547197798,1.536824103
1.742492,33,12,1,15,1.518653,1.678296,1.486192,1.708019,1.670247,2.524082376,1.617063571
1.913015,36,12,1,18,2.582432,1.625302,1.657802,1.797692,1.756869,1.485333587,1.684803119
1.673465,33,9,0,18,1.435478,1.196137,1.150157,1.648765,1.623165,1.114855463,1.614073651
1.376535,36,6,0,24,1.737916,1.704728,1.415502,1.390997,1.410155,1.846476628,1.940395158
2.069463,31,9,1,16,2.096392,2.073246,1.969351,2.099827,2.078077,1.049854078,1.264643803
2.991046,39,12,0,21,2.313018,2.543345,2.584774,2.960227,2.936776,2.258721045,2.020089388
3.230404,40,16,1,18,3.14639,3.140596,3.121275,3.254494,3.268115,2.639888041,2.612360267
1.481561,37,9,0,22,1.528618,1.521479,1.516047,1.476534,1.493507,1.555548916,1.553689327
2.735188,41,16,1,19,2.640772,2.690817,2.638186,2.661954,2.67962,1.547617997,1.555669643
2.899587,35,16,0,13,3.29847,3.294762,3.29549,2.929265,2.89563,2.271637368,3.314393407
2.307387,40,16,0,18,2.330329,2.358874,2.378985,2.282957,2.29446,2.028698114,1.904123119
1.430981,34,9,0,19,1.043019,1.258906,1.216638,1.410991,1.461434,1.469235065,1.439812456
2.1505,35,12,0,17,2.002151,2.02997,2.021813,2.139181,2.153911,1.506661628,1.650568318
3.112289,38,16,0,16,3.27092,3.266978,3.161786,3.1526,3.113293,2.622773717,2.890695436
2.982967,35,12,0,17,3.212216,3.088649,2.909854,2.933289,3.404498,2.488327196,1.953721438
1.962821,33,12,0,15,2.096963,2.166831,2.174837,1.954622,1.93248,1.718373026,2.140624315
2.218031,39,12,0,21,2.476825,2.563441,2.617854,2.517497,2.362597,1.594542965,1.817835985
1.835737,34,12,1,16,1.849366,1.889715,1.917049,1.813006,1.980286,2.006601367,2.161024809
2.917303,37,16,0,15,2.623289,2.836219,2.70616,3.086163,3.133862,2.390073668,1.653813097
1.827364,33,12,0,15,1.588699,1.591401,1.599739,1.796764,1.789904,1.435075654,1.587997872
1.780539,34,9,0,19,1.511745,1.542345,1.533982,1.939532,1.947532,1.740892885,1.596547099
3.254334,41,16,0,19,3.31642,3.310023,3.051095,3.248199,3.223969,2.391103145,2.416702453
1.850181,36,12,1,18,1.62241,1.601817,1.624517,1.868681,1.919978,1.754061343,1.604844126
3.496408,38,16,1,16,3.351393,3.463785,3.349127,3.500528,3.503977,2.908836409,2.813676202
1.305808,32,6,0,20,1.02642,1.12214,1.140546,1.123419,1.17934,1.138086682,1.246106092
2.288207,35,12,1,17,2.249096,2.237058,2.210021,2.347032,2.358486,2.398039996,2.485749619
3.165746,41,16,0,19,2.918398,2.962161,2.993653,3.165154,3.168673,2.62564466,2.558497513
1.941204,36,9,1,21,1.480639,1.401587,1.51766,1.869984,1.972802,1.626591696,1.464041071
1.466607,33,6,1,21,1.296678,1.284544,1.41031,1.396652,1.544232,1.555552074,1.554590649
1.901475,37,12,1,19,1.524955,1.555765,1.578465,2.396368,2.428703,2.565864338,1.924442343
3.826236,39,16,0,17,3.712858,3.743625,3.729508,3.856359,3.862833,2.61279893,2.63343853
